,LEAGUE,PLAYER_ID,POSITION,SEASON,AGE_SEPT_15,GP,G,A,TP,PPG,SEASON_NO,SEASON_>20GP,CUM_GP,ONLY_1_SEASON,MIN_3_SEASONS,DY_STATUS,SHOOTS,DRAFTED,NHL_PPG,NHL_GP,NHL_DV
14977,USHL,234399/lukas-craggs,F,2016,20.330556,58,12,11,23,0.396552,2,2,104,0,0,DY+2,L,No,0.0,0,0
14979,USHL,234400/nicholas-olczyk,F,2015,18.947222,35,1,4,5,0.14285699999999998,2,2,55,0,0,DY,R,No,0.0,0,0
14980,USHL,234403/nolan-schaeffer,D,2016,19.166667,31,0,2,2,0.06451599999999999,1,1,31,1,0,DY+1,R,No,0.0,0,0
14982,USHL,234406/jake-mclaughlin,D,2016,20.469444,59,4,7,11,0.186441,2,2,120,0,0,DY+2,L,No,0.0,0,0
14984,USHL,234413/zac-robbins,F,2017,20.95,57,10,13,23,0.403509,2,2,116,0,0,DY+2,L,No,0.0,0,0
14986,USHL,234414/vince-marinaro,F,2016,19.511111,6,0,1,1,0.166667,2,0,31,0,0,DY+1,R,No,0.0,0,0
14991,QMJHL,234450/liam-dunda,F,2018,21.0,33,4,9,13,0.393939,5,5,265,0,1,DY+3,L,Yes,0.0,0,0
14992,OHL,234453/josh-defarias,D,2015,18.463889,22,2,2,4,0.18,1,1,22,1,0,DY,L,No,0.0,0,0
14995,QMJHL,234457/samuel-hunter,D,2017,20.280556,41,2,4,6,0.15,3,3,89,0,1,DY+2,R,No,0.0,0,0
14999,OHL,234463/adrian-carbonara,F,2018,21.508333,43,4,4,8,0.19,4,4,196,0,1,DY+3,R,No,0.0,0,0
15000,OHL,234464/jack-webb,F,2015,18.680556,49,1,0,1,0.02,1,1,49,1,0,DY,L,No,0.0,0,0
15002,OHL,234466/mitchell-webb,F,2015,18.680556,68,3,10,13,0.191176,2,2,102,0,0,DY,L,No,0.0,0,0
15006,OHL,234470/jesse-saban,D,2018,21.669444,68,3,21,24,0.352941,4,4,241,0,1,DY+3,L,No,0.0,0,0
15007,OHL,234472/rocky-kaura,D,2016,19.425,58,0,4,4,0.07,1,1,58,1,0,DY+1,R,No,0.0,0,0
15011,OHL,234474/patrick-fellows,F,2018,21.244444,68,12,25,37,0.544118,4,4,241,0,1,DY+3,L,No,0.0,0,0
15012,OHL,234479/david-zeppieri,F,2015,18.613889,61,1,11,12,0.196721,1,1,61,1,0,DY,L,No,0.0,0,0
15017,OHL,234483/hayden-mccool,F,2018,21.427778,59,15,15,30,0.508475,5,5,309,0,1,DY+3,L,No,0.0,0,0
15019,QMJHL,23449/jan-danecek,F,2006,20.583333,54,25,33,58,1.074074,2,2,120,0,0,DY+2,L,No,0.0,0,0
15021,QMJHL,234494/anthony-sorrentino,F,2017,21.605556,35,5,7,12,0.342857,2,2,102,0,0,DY+3,L,No,0.0,0,0
15025,QMJHL,23450/guillaume-monast,D,2009,21.341667,63,5,38,43,0.6825399999999999,4,4,260,0,1,DY+3,R,No,0.0,0,0
15027,QMJHL,234503/logan-johnston,F,2017,18.816667000000002,31,2,1,3,0.1,2,2,90,0,0,DY,L,No,0.0,0,0
15029,QMJHL,234513/francis-thibeault,D,2017,19.205556,35,0,6,6,0.17,2,2,84,0,0,DY+1,R,No,0.0,0,0
15030,QMJHL,234514/liam-conrad,F,2017,19.916667,3,0,1,1,0.33,1,0,3,1,0,DY+1,L,No,0.0,0,0
15033,QMJHL,234517/marcus-tesink,D,2018,20.111110999999998,15,0,2,2,0.13,3,0,120,0,0,DY+2,L,No,0.0,0,0
15037,QMJHL,23455/linden-bahm,F,2010,20.825,62,9,11,20,0.322581,4,4,245,0,1,DY+2,R,No,0.0,0,0
15041,QMJHL,23456/justin-pender,D,2009,20.888889000000002,61,9,26,35,0.57377,4,4,203,0,1,DY+2,L,No,0.0,0,0
15046,QMJHL,23459/guillaume-asselin,F,2013,21.016667,68,27,43,70,1.029412,5,5,331,0,1,DY+3,R,No,0.0,0,0
15047,USHL,234612/jeff-baum,D,2017,21.244444,58,2,10,12,0.20689699999999997,1,1,58,1,0,DY+3,L,No,0.0,0,0
15048,USHL,234626/josh-wilkins,F,2016,19.261111,49,16,13,29,0.591837,1,1,49,1,0,DY+1,L,No,0.0,0,0
15052,QMJHL,23464/benoit-gervais,D,2009,21.361110999999998,62,17,45,62,1.0,4,4,248,0,1,DY+3,L,No,0.0,0,0
15055,USHL,234647/walker-duehr,F,2017,19.811111,58,15,19,34,0.5862069999999999,3,3,145,0,1,DY+1,R,No,0.0,0,0
15060,QMJHL,23466/keven-charland,F,2010,21.347222,40,18,17,35,0.875,5,5,302,0,1,DY+3,L,No,0.0,0,0
15065,QMJHL,23467/charles-olivier-roussel,D,2012,21.005556,58,13,27,40,0.689655,5,5,299,0,1,DY+3,R,Yes,0.0,0,0
15068,QMJHL,23468/tommy-gauthier,D,2009,21.533333,41,3,9,12,0.29268299999999997,3,3,114,0,1,DY+3,L,No,0.0,0,0
15070,QMJHL,234764/patrik-hrehorcak,F,2019,20.491667,62,22,22,44,0.709677,2,2,125,0,0,DY+2,L,No,0.0,0,0
15072,USHL,234791/cam-lee,D,2016,19.575,60,6,33,39,0.65,2,2,113,0,0,DY+1,L,No,0.0,0,0
15073,USHL,234872/trevor-st.-jean,F,2017,19.930556,53,2,8,10,0.18867899999999999,1,1,53,1,0,DY+1,R,No,0.0,0,0
15077,OHL,234873/kole-sherwood,F,2018,21.647222,57,30,30,60,1.052632,4,3,183,0,1,DY+3,R,No,0.0,0,0
15078,OHL,235054/sean-burke,F,2001,18.669444,12,0,1,1,0.08,1,0,12,1,0,DY,-,No,0.0,0,0
15079,USHL,23510/anze-emersic,F,2001,18.466667,21,3,3,6,0.28571399999999997,1,1,21,1,0,DY,-,No,0.0,0,0
15081,USHL,23511/slavomir-tomko,D,2004,20.830556,52,5,16,21,0.403846,2,2,111,0,0,DY+2,L,No,0.0,0,0
15085,QMJHL,23512/frederic-st-denis,D,2007,21.644444,65,9,29,38,0.584615,4,4,271,0,1,DY+3,L,No,0.0,0,0
15086,USHL,23524/lukas-klimek,F,2006,19.836111,57,10,14,24,0.42105299999999996,1,1,57,1,0,DY+1,L,No,0.0,0,0
15087,OHL,23526/vladimir-skoda,D,2002,18.933332999999998,61,8,12,20,0.327869,1,1,61,1,0,DY,L,No,0.0,0,0
15089,OHL,23528/vladimir-svacina,F,2006,19.380556,63,7,23,30,0.47618999999999995,2,2,124,0,0,DY+1,R,No,0.0,0,0
15091,USHL,235509/marek-valach,F,2019,21.158333,10,0,5,5,0.5,2,0,62,0,0,DY+3,L,No,0.0,0,0
15093,WHL,235737/brent-hill,F,2005,21.483333,70,21,36,57,0.814286,2,2,97,0,0,DY+3,-,No,0.0,0,0
15094,USHL,235845/nick-harris,F,2003,20.066667000000002,26,3,7,10,0.384615,1,1,26,1,0,DY+2,-,No,0.0,0,0
15098,OHL,23621/justin-soryal,F,2008,21.211111,59,17,22,39,0.661017,4,4,201,0,1,DY+3,L,No,0.0,0,0
15099,WHL,236308/krystof-hrabik,F,2019,19.975,63,21,30,51,0.809524,1,1,63,1,0,DY+1,L,No,0.0,0,0
15100,QMJHL,236428/tomas-dajcar,D,2018,18.619444,42,2,3,5,0.12,1,1,42,1,0,DY,L,No,0.0,0,0
15101,QMJHL,236471/filip-zadina,F,2018,18.8,57,44,38,82,1.438596,1,1,57,1,0,DY,L,Yes,0.333333,9,1
15102,OHL,236492/matyas-kantner,F,2016,18.236110999999998,59,2,6,8,0.14,1,1,59,1,0,DY,L,No,0.0,0,0
15107,OHL,23662/ryan-o-connor,D,2013,21.675,64,18,35,53,0.828125,5,5,311,0,1,DY+3,R,No,0.0,0,0
15111,OHL,23663/michael-sgarbossa,F,2012,20.138889000000002,66,47,55,102,1.545455,4,4,263,0,1,DY+2,L,No,0.0,0,0
15116,OHL,23664/cory-mcgillis,F,2009,21.183332999999998,16,2,4,6,0.38,5,0,219,0,1,DY+3,L,No,0.0,0,0
15119,OHL,23665/jason-dale,F,2009,20.708333,68,18,25,43,0.6323529999999999,3,3,185,0,1,DY+2,R,No,0.0,0,0
15123,OHL,23666/ken-peroff,D,2010,20.980556,65,5,26,31,0.47692299999999993,4,4,240,0,1,DY+2,L,No,0.0,0,0
15127,OHL,23667/shawn-szydlowski,F,2011,21.111110999999998,66,41,37,78,1.181818,4,4,258,0,1,DY+3,R,No,0.0,0,0
15129,OHL,23668/jeff-skinner,F,2010,18.330556,64,50,40,90,1.40625,2,2,127,0,0,DY,L,Yes,0.6686840000000001,661,1
15132,OHL,23669/garett-hunter,F,2010,20.658333,68,4,11,15,0.220588,3,3,177,0,1,DY+2,L,No,0.0,0,0
15136,OHL,23670/dominic-desando,F,2011,20.916667,10,2,0,2,0.2,4,0,88,0,0,DY+2,L,No,0.0,0,0
15141,OHL,23671/kale-kerbashian,F,2011,21.438889,68,37,51,88,1.294118,5,4,252,0,1,DY+3,L,No,0.0,0,0
15146,OHL,23672/daniel-erlich,F,2012,21.505556,37,8,23,31,0.837838,5,5,260,0,1,DY+3,L,No,0.0,0,0
15147,QMJHL,236757/jan-hladonik,F,2018,19.075,56,4,15,19,0.33928600000000003,1,1,56,1,0,DY+1,L,No,0.0,0,0
15148,WHL,2368/jannik-hansen,F,2006,20.5,64,24,40,64,1.0,1,1,64,1,0,DY+2,R,Yes,0.408946,626,1
15149,QMJHL,236816/axel-simic,F,2017,18.633333,56,5,18,23,0.410714,1,1,56,1,0,DY,R,No,0.0,0,0
15150,USHL,236950/ondrej-pavel,F,2019,19.044444,58,4,9,13,0.224138,1,1,58,1,0,DY+1,L,No,0.0,0,0
15152,OHL,237070/ondrej-machala,F,2018,19.677778,17,1,3,4,0.24,2,0,73,0,0,DY+1,L,No,0.0,0,0
15153,OHL,23714/martin-lucka,D,2004,19.513889000000002,56,3,4,7,0.13,1,1,56,1,0,DY+1,L,No,0.0,0,0
15157,WHL,23739/greg-fraser,F,2012,20.361110999999998,68,16,11,27,0.397059,4,4,251,0,1,DY+2,L,No,0.0,0,0
15158,WHL,237607/james-ardelan,F,2000,17.497222,9,1,1,2,0.22,1,0,9,1,0,DY-1,L,No,0.0,0,0
15159,WHL,237806/mitch-boulet,F,2002,18.4,44,1,5,6,0.14,1,1,44,1,0,DY,L,No,0.0,0,0
15160,WHL,23787/adam-basford,F,2009,20.525,55,13,15,28,0.509091,1,1,55,1,0,DY+2,L,No,0.0,0,0
15164,WHL,23788/devon-leblanc,F,2009,21.516667,70,14,16,30,0.428571,4,4,278,0,1,DY+3,L,No,0.0,0,0
15168,WHL,23789/david-richard,F,2009,20.691667000000002,49,10,15,25,0.510204,4,4,255,0,1,DY+2,R,No,0.0,0,0
15172,WHL,23790/brenden-dillon,D,2011,20.838889,72,8,51,59,0.8194440000000001,4,4,280,0,1,DY+2,L,No,0.0,0,0
15177,WHL,23792/ryan-funk,D,2010,21.502778,61,7,17,24,0.393443,5,5,275,0,1,DY+3,R,No,0.0,0,0
15180,WHL,23793/willie-coetzee,F,2010,19.855556,72,29,52,81,1.125,3,3,167,0,1,DY+1,R,No,0.0,0,0
15184,WHL,23794/colin-archer,D,2011,21.625,68,6,24,30,0.441176,4,4,249,0,1,DY+3,L,No,0.0,0,0
15188,WHL,23795/colin-reddin,D,2011,21.227778,69,7,32,39,0.565217,4,4,232,0,1,DY+3,L,No,0.0,0,0
15192,WHL,23796/brett-ward,D,2009,20.925,72,11,12,23,0.319444,4,4,268,0,1,DY+2,L,No,0.0,0,0
15195,WHL,23797/ian-barteaux,D,2009,21.127778,69,10,29,39,0.565217,3,3,210,0,1,DY+3,R,No,0.0,0,0
15199,WHL,23798/kyle-st.-denis,F,2010,20.525,26,13,9,22,0.8461540000000001,4,3,116,0,1,DY+2,R,No,0.0,0,0
15203,WHL,23800/giffen-nyren,D,2010,21.408333,70,8,34,42,0.6,4,4,269,0,1,DY+3,R,No,0.0,0,0
15204,QMJHL,238011/jonathan-frenette,F,2000,19.627778,5,1,0,1,0.2,1,0,5,1,0,DY+1,L,No,0.0,0,0
15209,WHL,23804/chase-schaber,F,2012,21.7,61,23,29,52,0.852459,5,5,277,0,1,DY+3,L,No,0.0,0,0
15214,OHL,23805/jordan-nolan,F,2010,21.227778,49,23,25,48,0.979592,5,5,268,0,1,DY+3,L,Yes,0.138667,375,1
15216,OHL,23807/tyler-seguin,F,2010,18.625,63,48,58,106,1.6825400000000001,2,2,124,0,0,DY,R,Yes,0.8705360000000001,672,1
15221,OHL,23808/marcus-carroll,F,2010,21.666667,67,25,37,62,0.925373,5,5,312,0,1,DY+3,R,No,0.0,0,0
15225,OHL,23809/garrett-wilson,F,2011,20.497222,66,40,46,86,1.30303,4,3,191,0,1,DY+2,L,Yes,0.095238,84,1
15229,OHL,23810/ryan-martindale,F,2011,19.883333,65,34,49,83,1.276923,4,4,243,0,1,DY+1,L,Yes,0.0,0,0
15230,OHL,238101/tim-fleischer,F,2019,18.961111,68,8,13,21,0.308824,1,1,68,1,0,DY,R,No,0.0,0,0
15234,OHL,23811/thomas-kiriakou,F,2009,21.641667,62,29,36,65,1.0483870000000002,4,4,251,0,1,DY+3,R,No,0.0,0,0
15236,QMJHL,238111/nikita-alexandrov,F,2019,18.997222,64,27,34,61,0.953125,2,2,130,0,0,DY,L,No,0.0,0,0
15237,OHL,238112/tom-eric-bappert,D,2018,19.663889,16,0,1,1,0.06,1,0,16,1,0,DY+1,L,No,0.0,0,0
15241,OHL,23812/corey-cowick,F,2010,21.122222,27,15,6,21,0.777778,4,4,225,0,1,DY+3,L,Yes,0.0,0,0
15245,OHL,23813/tyler-toffoli,F,2012,20.391667,65,52,48,100,1.538462,4,4,252,0,1,DY+2,R,Yes,0.560175,457,1
15248,OHL,23814/calvin-de-haan,D,2011,20.35,55,6,42,48,0.872727,3,3,157,0,1,DY+2,L,Yes,0.251323,378,1
15253,OHL,23816/andrew-agozzino,F,2012,21.7,67,40,48,88,1.313433,5,5,318,0,1,DY+3,L,No,0.0,0,0
15258,OHL,23817/matt-tipoff,F,2011,20.947222,66,25,35,60,0.909091,5,5,316,0,1,DY+2,L,No,0.0,0,0
15262,WHL,23824/ian-mckenzie,F,2008,21.311111,68,19,21,40,0.5882350000000001,4,4,220,0,1,DY+3,R,No,0.0,0,0
15264,WHL,238261/petr-kudrna,F,2000,19.183332999999998,51,9,9,18,0.352941,2,2,90,0,0,DY+1,L,No,0.0,0,0
15266,WHL,238262/justin-yeoman,F,2000,19.538889,55,2,3,5,0.09,2,2,109,0,0,DY+1,R,No,0.0,0,0
15267,WHL,238263/mitchell-virostek,F,2000,18.208333,26,2,0,2,0.08,1,1,26,1,0,DY,R,No,0.0,0,0
15272,WHL,238434/david-boychuk,D,2002,21.163889,58,2,8,10,0.172414,5,5,305,0,1,DY+3,L,No,0.0,0,0
15277,WHL,23846/kyle-deck,D,2007,21.65,57,7,18,25,0.438596,5,4,268,0,1,DY+3,L,No,0.0,0,0
15280,OHL,238487/matt-luff,F,2017,20.361110999999998,45,25,24,49,1.088889,3,3,170,0,1,DY+2,R,No,0.0,0,0
15283,QMJHL,238488/mark-bzowey,F,2017,20.502778,67,4,5,9,0.13,3,3,139,0,1,DY+2,L,No,0.0,0,0
15287,OHL,238490/andrew-burns,D,2017,20.619444,65,0,9,9,0.14,4,3,202,0,1,DY+2,L,No,0.0,0,0
15291,OHL,238503/mike-baird,F,2017,20.472222,18,1,2,3,0.17,4,0,150,0,1,DY+2,L,No,0.0,0,0
15296,OHL,238514/connor-walters,D,2018,21.277778,56,3,10,13,0.232143,5,4,260,0,1,DY+3,R,No,0.0,0,0
15297,OHL,238519/mitchell-mendonca,F,2016,18.169444,43,5,3,8,0.19,1,1,43,1,0,DY,L,No,0.0,0,0
15301,OHL,238521/mike-davies,F,2017,20.611110999999998,39,5,3,8,0.21,4,4,217,0,1,DY+2,L,No,0.0,0,0
15304,OHL,238555/jason-smith,F,2017,20.383333,67,6,11,17,0.253731,3,3,173,0,1,DY+2,L,No,0.0,0,0
15305,USHL,238569/josh-kosack,F,2017,20.222222,54,12,14,26,0.48148100000000005,1,1,54,1,0,DY+2,R,No,0.0,0,0
15308,QMJHL,23857/michal-sersen,D,2006,20.713889,63,22,57,79,1.253968,3,3,175,0,1,DY+2,L,Yes,0.0,0,0
15310,WHL,23860/martin-ruzicka,F,2005,19.75,57,5,5,10,0.175439,2,2,125,0,0,DY+1,R,No,0.0,0,0
15314,WHL,238645/greg-black,F,2003,21.338889,71,36,27,63,0.887324,4,4,256,0,1,DY+3,R,No,0.0,0,0
15319,OHL,238729/matthew-kreis,F,2018,21.122222,9,1,2,3,0.33,5,0,252,0,1,DY+3,L,No,0.0,0,0
15320,OHL,238730/mitchell-kreis,D,2015,18.122222,6,0,2,2,0.33,1,0,6,1,0,DY,R,No,0.0,0,0
15323,OHL,238741/tyler-nother,D,2017,19.605556,64,1,9,10,0.15625,3,3,155,0,1,DY+1,R,No,0.0,0,0
15324,OHL,238742/eddie-schulz,F,2016,18.405556,61,2,2,4,0.07,1,1,61,1,0,DY,L,No,0.0,0,0
15326,USHL,238744/christopher-klack,F,2016,19.283333,43,4,15,19,0.44186000000000003,2,2,65,0,0,DY+1,L,No,0.0,0,0
15331,OHL,238755/garrett-mcfadden,D,2018,21.066667000000002,68,6,38,44,0.647059,5,5,292,0,1,DY+3,L,No,0.0,0,0
15332,OHL,238867/aaron-dart,F,2016,19.808332999999998,2,1,0,1,0.5,1,0,2,1,0,DY+1,R,No,0.0,0,0
15333,QMJHL,239019/j.c.-thivierge,D,2016,19.138889000000002,34,0,3,3,0.09,1,1,34,1,0,DY+1,R,No,0.0,0,0
15335,OHL,239026/owen-burnell,F,2019,21.058332999999998,16,2,2,4,0.25,2,0,45,0,0,DY+3,L,No,0.0,0,0
15340,OHL,239031/brandon-saigeon,F,2019,21.252778,68,37,55,92,1.352941,5,5,304,0,1,DY+3,L,Yes,0.0,0,0
15344,QMJHL,239032/stephen-templeton,D,2018,21.636111,29,1,6,7,0.24,4,4,178,0,1,DY+3,L,No,0.0,0,0
15346,USHL,239061/collin-rutherford,F,2017,19.711111,54,11,12,23,0.425926,2,2,92,0,0,DY+1,R,No,0.0,0,0
15348,QMJHL,239362/martins-dzierkals,F,2017,20.447222,47,21,28,49,1.042553,2,2,106,0,0,DY+2,L,Yes,0.0,0,0
15351,OHL,23956/darren-mcmillan,D,2001,21.394444,60,2,26,28,0.466667,3,3,188,0,1,DY+3,R,No,0.0,0,0
15354,WHL,239589/jonathan-webb,D,2005,20.397222,55,0,6,6,0.11,3,3,160,0,1,DY+2,R,No,0.0,0,0
15358,WHL,239590/andre-blanchette,D,2005,21.388889000000002,8,0,2,2,0.25,4,0,178,0,1,DY+3,R,No,0.0,0,0
15359,WHL,239591/cole-hunter,F,2006,20.033333,59,9,11,20,0.338983,1,1,59,1,0,DY+2,L,No,0.0,0,0
15361,OHL,239656/tyler-rollo,F,2018,21.125,62,12,22,34,0.548387,2,2,118,0,0,DY+3,L,No,0.0,0,0
15363,WHL,23970/darren-kramer,F,2012,20.822222,71,22,18,40,0.56338,2,2,139,0,0,DY+2,L,Yes,0.0,0,0
15364,USHL,239785/rylee-st.-onge,F,2019,21.397222,58,25,13,38,0.655172,1,1,58,1,0,DY+3,L,No,0.0,0,0
15367,OHL,239795/austin-mceneny,D,2018,21.430556,61,6,24,30,0.491803,3,3,169,0,1,DY+3,R,No,0.0,0,0
15372,OHL,239804/trenton-bourque,D,2019,21.261111,57,4,8,12,0.21052600000000002,5,5,272,0,1,DY+3,L,Yes,0.0,0,0
15374,QMJHL,239836/matthew-thorpe,D,2017,20.097222,39,3,2,5,0.13,2,2,68,0,0,DY+2,L,No,0.0,0,0
15376,WHL,23989/donny-lloyd,D,2006,20.463889,69,5,11,16,0.231884,2,2,129,0,0,DY+2,L,No,0.0,0,0
15377,WHL,23991/morgan-maclean,F,2008,20.241667,34,8,3,11,0.323529,1,1,34,1,0,DY+2,R,No,0.0,0,0
15381,QMJHL,23994/maxime-belanger,D,2006,20.533333,54,5,7,12,0.22222199999999998,4,3,190,0,1,DY+2,R,No,0.0,0,0
15385,QMJHL,23997/francois-champagne,F,2007,21.308332999999998,41,5,14,19,0.46341499999999997,4,4,230,0,1,DY+3,L,No,0.0,0,0
15387,OHL,239986/owen-headrick,D,2018,21.061111,64,13,33,46,0.71875,2,2,90,0,0,DY+3,R,No,0.0,0,0
15390,OHL,240023/josh-coyle,F,2017,20.133333,63,11,2,13,0.20634899999999998,3,3,183,0,1,DY+2,L,No,0.0,0,0
15394,OHL,240028/noah-carroll,D,2018,20.786111,65,7,30,37,0.569231,4,4,256,0,1,DY+2,L,Yes,0.0,0,0
15396,OHL,240031/dane-johnstone,F,2017,19.530556,35,0,5,5,0.14,2,2,91,0,0,DY+1,R,No,0.0,0,0
15398,USHL,240032/griffin-luce,D,2016,18.513889000000002,25,1,3,4,0.16,2,2,46,0,0,DY,L,No,0.0,0,0
15400,USHL,240047/gustaf-westlund,F,2018,20.758333,58,12,27,39,0.6724140000000001,2,2,117,0,0,DY+2,L,No,0.0,0,0
15401,USHL,240060/alexis-binner,D,2017,18.783333,55,2,5,7,0.127273,1,1,55,1,0,DY,L,No,0.0,0,0
15403,WHL,240064/linus-nassen,D,2019,21.347222,62,7,39,46,0.741935,2,2,106,0,0,DY+3,L,Yes,0.0,0,0
15405,WHL,24007/mitch-maxwell,F,2011,20.783333,72,19,33,52,0.722222,2,2,142,0,0,DY+2,L,No,0.0,0,0
15408,WHL,24010/max-ross,D,2011,21.605556,70,15,15,30,0.428571,3,3,139,0,1,DY+3,L,No,0.0,0,0
15413,OHL,240107/chase-campbell,F,2019,21.225,64,8,7,15,0.234375,5,4,244,0,1,DY+3,R,No,0.0,0,0
15417,OHL,240108/logan-stanley,D,2018,20.302778,61,15,27,42,0.688525,4,4,219,0,1,DY+2,L,Yes,0.0,0,0
15422,WHL,24011/blake-gal,F,2013,21.419444,57,17,24,41,0.719298,5,5,325,0,1,DY+3,R,No,0.0,0,0
15426,OHL,240112/adam-mascherin,F,2018,20.275,67,40,46,86,1.283582,4,4,259,0,1,DY+2,L,Yes,0.0,0,0
15430,WHL,24013/cole-grbavac,F,2012,21.152778,65,13,17,30,0.461538,4,4,238,0,1,DY+3,R,No,0.0,0,0
15433,WHL,240385/nolan-foote,F,2019,18.794444,66,36,27,63,0.9545450000000001,3,3,168,0,1,DY,L,No,0.0,0,0
15437,OHL,240390/liam-murray,D,2018,21.213889,63,1,7,8,0.13,4,4,256,0,1,DY+3,L,No,0.0,0,0
15438,QMJHL,240516/trevor-bush,D,2015,18.408333,23,1,1,2,0.09,1,1,23,1,0,DY,L,No,0.0,0,0
15441,WHL,24053/jan-fadrny,F,2001,21.252778,58,33,46,79,1.362069,3,3,158,0,1,DY+3,R,Yes,0.0,0,0
15443,USHL,240691/jack-deboer,F,2018,18.077778,25,5,6,11,0.44,2,2,59,0,0,DY,R,No,0.0,0,0
15445,WHL,24081/jadon-potter,F,2009,20.65,26,7,15,22,0.8461540000000001,2,2,96,0,0,DY+2,R,No,0.0,0,0
15450,WHL,24082/brendan-ranford,F,2013,21.366667,70,22,65,87,1.2428569999999999,5,5,345,0,1,DY+3,L,Yes,0.0,1,1
15454,OHL,240821/michael-mcleod,F,2018,20.616667,38,16,28,44,1.1578950000000001,4,4,215,0,1,DY+2,R,Yes,0.14285699999999998,21,1
15459,WHL,24083/thomas-frazee,F,2011,21.458333,70,31,41,72,1.028571,5,5,304,0,1,DY+3,R,No,0.0,0,0
15463,WHL,24085/steven-kuhn,F,2012,20.788889,72,13,33,46,0.638889,4,4,288,0,1,DY+2,R,No,0.0,0,0
15468,WHL,24089/justin-maylan,F,2012,21.652778,72,26,63,89,1.236111,5,5,331,0,1,DY+3,R,No,0.0,0,0
15474,WHL,24090/nick-buonassisi,F,2013,21.383333,69,14,20,34,0.49275399999999997,6,5,339,0,1,DY+3,L,No,0.0,0,0
15477,QMJHL,24094/yan-ouimet,D,2006,19.972222,65,8,6,14,0.215385,3,3,122,0,1,DY+1,L,No,0.0,0,0
15480,OHL,24098/kevin-henderson,F,2007,20.783333,56,33,15,48,0.857143,3,3,166,0,1,DY+2,L,No,0.0,0,0
15484,OHL,241005/alex-black,D,2018,21.008333,65,2,12,14,0.215385,4,4,250,0,1,DY+3,L,No,0.0,0,0
15488,OHL,241023/hayden-verbeek,F,2018,20.911111,67,30,31,61,0.9104479999999999,4,4,245,0,1,DY+2,L,No,0.0,0,0
15492,OHL,241128/mike-letizia,D,2006,21.583333,66,13,22,35,0.530303,4,4,247,0,1,DY+3,L,No,0.0,0,0
15494,OHL,241129/mike-martinelli,F,2005,19.647222,38,2,2,4,0.11,2,2,77,0,0,DY+1,R,No,0.0,0,0
15498,WHL,24113/tim-smith,F,2002,21.15,67,28,47,75,1.1194030000000001,4,4,263,0,1,DY+3,L,Yes,0.0,0,0
15500,OHL,241218/mike-gresdal,D,2001,18.5,50,1,1,2,0.04,2,2,76,0,0,DY,R,No,0.0,0,0
15501,OHL,241219/marc-boisvert,F,2000,17.916667,3,0,1,1,0.33,1,0,3,1,0,DY-1,R,No,0.0,0,0
15503,USHL,241343/jesper-kokkila,D,2018,19.983333,32,0,1,1,0.03125,2,1,47,0,0,DY+1,L,No,0.0,0,0
15505,OHL,241355/patrick-finnegan,D,2000,20.094444,54,8,21,29,0.537037,2,2,117,0,0,DY+2,-,No,0.0,0,0
15508,OHL,241362/jake-goldowski,F,2019,19.355556,65,13,13,26,0.4,3,3,144,0,1,DY+1,R,No,0.0,0,0
15510,USHL,241370/oliver-wahlstrom,F,2018,18.255556,26,22,23,45,1.7307689999999998,2,2,55,0,0,DY,R,Yes,0.0,0,0
15513,QMJHL,241373/nathan-larose,D,2019,18.975,53,6,13,19,0.358491,3,2,124,0,0,DY,R,No,0.0,0,0
15516,QMJHL,241374/xavier-bouchard,D,2019,19.547222,60,7,39,46,0.766667,3,3,188,0,1,DY+1,R,Yes,0.0,0,0
